id,owner_id,top_comment_text
456239150,-209976560,10:26 Эмир выглядит как баба из игры престолов 😂
456239149,-209976560,"Ё-моё, это шо, я первый штоли получаеца?! Вот так сюрприз! Я очень рад! Передаю привет всем кто в меня все это время верил и поддерживал!!! Спасибо передаче ""То шо скетчи"" за такую возможность! 😎"
456239148,-209976560,"Где остальные выпуски? Удалили The Hole, теперь залейте все выпуски хоть сюда пж"
456241493,-203677279,ура
456241496,-203677279,Жду выпуск
456241485,-203677279,А разве Полина не была уже? Или я путаю что-то 🤔
456241486,-203677279,Наконец что то)
456241473,-203677279,Первый
456241474,-203677279,"Если я уйду с репетиции, то смотреть будет некому. Так что жду ночной спокойной атмосферы. ☺️"
456241465,-203677279,золотистая барабулька
456241464,-203677279,"Имба, жду выпуск 😌"
456241446,-203677279,Первый
456241448,-203677279,Ждём
456241443,-203677279,Приятного просмотра ❤️
456241442,-203677279,"ураа, новый громкий вопрос будееет!!"
456241432,-203677279,Ура!
456241433,-203677279,ЖДЕМ
456241430,-203677279,золотистая барабулька
456241426,-203677279,Йоу перца
456241410,-203677279,минута назад
456241411,-203677279,Топ!
456241401,-203677279,золотистая барабулька
456241402,-203677279,Да не уже ли)
456241388,-203677279,"золотистая барабулька (скажите, когда Эмма Н придет, пожалуйста)"
456241390,-203677279,Готовы😈
456241384,-203677279,удачно я зашла в вк…
456241385,-203677279,УРААА😋😋
456241369,-203677279,золотистая барабулька
456241370,-203677279,Ждем 😌
456241360,-203677279,я уже подумала что анонс нового сезона
456241350,-203677279,Ураааа
456241347,-203677279,"... немного семплов из ""Project Zomboid"" ))))))

👻🦹🕴️🏃"
456241324,-203677279,ЗАХВАТЫВАЮЩЕ! ЖДЕМ
456241326,-203677279,новогодняя барабулька
456241323,-203677279,НИЧЕГО СЕБЕ!!!
456241315,-203677279,новогодняя барабулька
456241317,-203677279,ИМПРО ВЛОГ?!
456241313,-203677279,Погнали
456241314,-203677279,УРААА АНОНС
456241309,-203677279,новогодняя барабулька
456241310,-203677279,ЖДЕЕЕЕЕЕМ
